114.0,4.709571e-11,265.8153
115.0,3.984418e-11,278.9406
116.0,3.382542e-11,293.41522
117.0,2.8831576e-11,309.18216
118.0,2.468995e-11,326.10736
119.0,2.1257942e-11,343.94714
120.0,1.8418373e-11,362.31125
121.0,1.6075207e-11,380.62686
122.0,1.4149814e-11,398.11374
123.0,1.2577725e-11,413.78467
124.0,1.1320931e-11,425.79855
125.0,1.0222232e-11,437.82654
126.0,9.264685e-12,449.457
127.0,8.425729e-12,460.70322
128.0,7.687079e-12,471.578
129.0,7.0337933e-12,482.0937
130.0,6.453578e-12,492.2623
131.0,5.936242e-12,502.09534
132.0,5.4732868e-12,511.60397
133.0,5.0575785e-12,520.7991
134.0,4.683098e-12,529.6909
135.0,4.344741e-12,538.2898
136.0,4.0381587e-12,546.6053
137.0,3.7596202e-12,554.6469
138.0,3.5059254e-12,562.4237
139.0,3.2743053e-12,569.94446
140.0,3.0623587e-12,577.2178
141.0,2.8680027e-12,584.2518
142.0,2.6894138e-12,591.05444
143.0,2.5249952e-12,597.6334
144.0,2.373346e-12,603.99615
145.0,2.233229e-12,610.1498
146.0,2.1035524e-12,616.1013
147.0,1.983348e-12,621.85736
148.0,1.8717554e-12,627.42444
149.0,1.768009e-12,632.8088
150.0,1.671424e-12,638.0165
151.0,1.5813874e-12,643.05334
152.0,1.4973497e-12,647.9251
153.0,1.418818e-12,652.6371
154.0,1.345346e-12,657.1947
155.0,1.2765336e-12,661.603
156.0,1.2120162e-12,665.86694
157.0,1.151465e-12,669.9912
158.0,1.0945819e-12,673.9805
159.0,1.0410942e-12,677.83936
160.0,9.907554e-13,681.57184
161.0,9.432877e-13,685.1824
162.0,8.9859234e-13,688.6748
163.0,8.564244e-13,692.0531
164.0,8.1661067e-13,695.32104
165.0,7.78992e-13,698.48224
166.0,7.4342355e-13,701.54016
167.0,7.0977013e-13,704.4983
168.0,6.779081e-13,707.3599
169.0,6.4772363e-13,710.1282
170.0,6.19111e-13,712.80615
171.0,5.91973e-13,715.3968
172.0,5.6621895e-13,717.903
173.0,5.417653e-13,720.3276
174.0,5.1853427e-13,722.67316
175.0,4.964539e-13,724.9423
176.0,4.7545686e-13,727.13763
177.0,4.554807e-13,729.2615
178.0,4.364675e-13,731.3162
179.0,4.1836258e-13,733.3042
180.0,4.011156e-13,735.2275
181.0,3.8467919e-13,737.08826
182.0,3.6900891e-13,738.88855
183.0,3.540635e-13,740.6304
184.0,3.398042e-13,742.3156
185.0,3.2619475e-13,743.9461
186.0,3.1320075e-13,745.52374
187.0,3.007903e-13,747.0502
188.0,2.889336e-13,748.52704
189.0,2.776022e-13,749.95605
190.0,2.6676933e-13,751.33875
191.0,2.5641026e-13,752.67664
192.0,2.4650136e-13,753.9711
193.0,2.3702028e-13,755.2237
194.0,2.2794627e-13,756.4357
195.0,2.192594e-13,757.6085
196.0,2.1094107e-13,758.7434
197.0,2.0297361e-13,759.84155
198.0,1.9534052e-13,760.9041
199.0,1.880259e-13,761.9324
200.0,1.810148e-13,762.9274
201.0,1.742932e-13,763.8903
202.0,1.6784774e-13,764.8221
203.0,1.6166568e-13,765.72375
204.0,1.5573517e-13,766.5963
205.0,1.500446e-13,767.44073
206.0,1.4458335e-13,768.2579
207.0,1.3934111e-13,769.0487
208.0,1.3430805e-13,769.814
209.0,1.2947508e-13,770.5546
210.0,1.2483334e-13,771.2714
211.0,1.2037439e-13,771.9651
212.0,1.1609045e-13,772.6364
213.0,1.1197379e-13,773.28613
214.0,1.08017294e-13,773.9149
215.0,1.0421409e-13,774.5235
216.0,1.0055768e-13,775.1125
217.0,9.704177e-14,775.68256
218.0,9.366053e-14,776.2343
219.0,9.040829e-14,776.7683
220.0,8.727957e-14,777.28516
221.0,8.426937e-14,777.7854
222.0,8.1372693e-14,778.26953
223.0,7.858492e-14,778.73816
224.0,7.590152e-14,779.1918
225.0,7.331827e-14,779.6308
226.0,7.08311e-14,780.0558
227.0,6.843609e-14,780.4671
228.0,6.612954e-14,780.86523
229.0,6.390789e-14,781.2507
230.0,6.1767763e-14,781.6237
231.0,5.970587e-14,781.9848
232.0,5.771912e-14,782.33435
233.0,5.5804557e-14,782.67267
234.0,5.395932e-14,783.0002
235.0,5.2180665e-14,783.31726
236.0,5.0466023e-14,783.62415
237.0,4.8812866e-14,783.92126
238.0,4.7218824e-14,784.20886
239.0,4.5681585e-14,784.4873
240.0,4.419898e-14,784.75684
241.0,4.27689e-14,785.0177
242.0,4.1389326e-14,785.2703
243.0,4.0058316e-14,785.51483
244.0,3.8774044e-14,785.7516
245.0,3.7534703e-14,785.9808
246.0,3.6338618e-14,786.20264
247.0,3.518415e-14,786.4174
248.0,3.406974e-14,786.62537
249.0,3.299385e-14,786.8267
250.0,3.1955087e-14,787.0216
251.0,3.0952037e-14,787.2103
252.0,2.998338e-14,787.39307
253.0,2.904783e-14,787.56995
254.0,2.8144172e-14,787.7412
255.0,2.7271235e-14,787.90704
256.0,2.6427889e-14,788.06757
257.0,2.5613055e-14,788.223
258.0,2.4825665e-14,788.37354
259.0,2.4064738e-14,788.5193
260.0,2.3329312e-14,788.6604
261.0,2.261846e-14,788.797
262.0,2.1931294e-14,788.92926
263.0,2.1266963e-14,789.0574
264.0,2.0624639e-14,789.1814
265.0,2.000354e-14,789.3015
266.0,1.9402907e-14,789.4178
267.0,1.8822009e-14,789.5304
268.0,1.826014e-14,789.63947
269.0,1.7716619e-14,789.74506
270.0,1.7190823e-14,789.8473
271.0,1.6682107e-14,789.9463
272.0,1.6189862e-14,790.0422
273.0,1.5713522e-14,790.135
274.0,1.5252536e-14,790.2249
275.0,1.4806358e-14,790.312
276.0,1.4374473e-14,790.3963
277.0,1.3956393e-14,790.47797
278.0,1.35516285e-14,790.557
279.0,1.3159729e-14,790.6336
280.0,1.2780246e-14,790.70776
281.0,1.2412747e-14,790.7796
282.0,1.2056829e-14,790.8491
283.0,1.17121024e-14,790.9165
284.0,1.1378165e-14,790.98175
285.0,1.1054674e-14,791.0449
286.0,1.0741252e-14,791.1061
287.0,1.0437581e-14,791.16534
288.0,1.0143311e-14,791.2228
289.0,9.85814e-15,791.2783
290.0,9.581753e-15,791.3322
291.0,9.313862e-15,791.38434
292.0,9.054179e-15,791.4348
293.0,8.802436e-15,791.48376
294.0,8.558363e-15,791.5311
295.0,8.32171e-15,791.577
296.0,8.0922224e-15,791.62146
297.0,7.86968e-15,791.66455
298.0,7.653839e-15,791.70624
299.0,7.44449e-15,791.74664
300.0,7.241408e-15,791.78577
301.0,7.0442826e-15,791.82367
302.0,6.8531555e-15,791.86035
303.0,6.6677133e-15,791.89594
304.0,6.4877625e-15,791.93036
305.0,6.313136e-15,791.96375
306.0,6.1436574e-15,791.99603
307.0,5.979165e-15,792.02734
308.0,5.819489e-15,792.0577
309.0,5.6644846e-15,792.0871
310.0,5.5140015e-15,792.11554
311.0,5.367895e-15,792.1431
312.0,5.226022e-15,792.1698
313.0,5.088256e-15,792.1957
314.0,4.9544647e-15,792.22076
315.0,4.8245197e-15,792.24506
316.0,4.6983008e-15,792.26855
317.0,4.5756974e-15,792.2913
318.0,4.456589e-15,792.3134
319.0,4.340872e-15,792.33484
320.0,4.228436e-15,792.3555
321.0,4.1191835e-15,792.3756
322.0,4.013015e-15,792.3951
323.0,3.9098367e-15,792.4139
324.0,3.8095514e-15,792.4321
325.0,3.7120783e-15,792.4498
326.0,3.6173258e-15,792.467
327.0,3.5252141e-15,792.4836
328.0,3.435658e-15,792.4997
329.0,3.348586e-15,792.51526
330.0,3.2639163e-15,792.53033
331.0,3.1815832e-15,792.545
332.0,3.1015124e-15,792.55914
333.0,3.0236385e-15,792.5729
334.0,2.9478917e-15,792.5862
335.0,2.8742121e-15,792.5991
336.0,2.8025351e-15,792.61163
337.0,2.7328046e-15,792.6237
338.0,2.6649613e-15,792.63544
339.0,2.5989506e-15,792.6468
340.0,2.5347148e-15,792.65784
341.0,2.4722054e-15,792.6685
342.0,2.4113705e-15,792.67883
343.0,2.3521618e-15,792.68884
344.0,2.2945312e-15,792.6986
345.0,2.2384326e-15,792.708
346.0,2.1838214e-15,792.7171
347.0,2.1306563e-15,792.72595
348.0,2.078894e-15,792.7345
349.0,2.028494e-15,792.7428
350.0,1.979417e-15,792.75085
351.0,1.9316275e-15,792.75867
352.0,1.8850856e-15,792.76624
353.0,1.8397583e-15,792.7735
354.0,1.7956082e-15,792.78064
355.0,1.7526055e-15,792.7875
356.0,1.7107154e-15,792.7942
357.0,1.6699069e-15,792.8006
358.0,1.6301493e-15,792.8069
359.0,1.5914149e-15,792.8129
360.0,1.5536727e-15,792.81885
361.0,1.5168972e-15,792.8245
362.0,1.4810598e-15,792.83
363.0,1.446135e-15,792.8354
364.0,1.4120976e-15,792.8406
365.0,1.378924e-15,792.8456
366.0,1.3465885e-15,792.85046
367.0,1.3150694e-15,792.8552
368.0,1.284344e-15,792.8598
369.0,1.2543913e-15,792.8642
370.0,1.2251883e-15,792.8685
371.0,1.1967173e-15,792.8727
372.0,1.1689563e-15,792.8767
373.0,1.141887e-15,792.8806
374.0,1.1154904e-15,792.8844
375.0,1.089749e-15,792.8881
376.0,1.0646443e-15,792.89166
377.0,1.0401593e-15,792.89514
378.0,1.0162783e-15,792.8985
379.0,9.929848e-16,792.90173
380.0,9.702631e-16,792.9049
381.0,9.480974e-16,792.90796
382.0,9.264744e-16,792.9109
383.0,9.053786e-16,792.91376
384.0,8.847965e-16,792.91656
385.0,8.6471434e-16,792.91925
386.0,8.451194e-16,792.9218
387.0,8.2599863e-16,792.9244
388.0,8.0734e-16,792.9268
389.0,7.8913115e-16,792.9292
390.0,7.713604e-16,792.9315
391.0,7.5401634e-16,792.9338
392.0,7.3708876e-16,792.9359
393.0,7.2056574e-16,792.93805
394.0,7.0443733e-16,792.94006
395.0,6.886939e-16,792.942
396.0,6.73325e-16,792.944
397.0,6.583209e-16,792.9458
398.0,6.436728e-16,792.94763
399.0,6.293715e-16,792.94934
400.0,6.15408e-16,792.95105
401.0,6.0177345e-16,792.9527
402.0,5.884606e-16,792.9543
403.0,5.7546016e-16,792.9558
404.0,5.627651e-16,792.95734
405.0,5.503674e-16,792.95874
406.0,5.3825963e-16,792.9602
407.0,5.2643394e-16,792.96155
408.0,5.1488486e-16,792.9629
409.0,5.036037e-16,792.9642
410.0,4.9258497e-16,792.9654
411.0,4.818216e-16,792.9666
412.0,4.7130777e-16,792.9678
413.0,4.6103675e-16,792.9689
414.0,4.510031e-16,792.97
415.0,4.412001e-16,792.97107
416.0,4.3162321e-16,792.9721
417.0,4.2226636e-16,792.9731
418.0,4.1312412e-16,792.97406
419.0,4.0419083e-16,792.975
420.0,3.9546253e-16,792.9759
421.0,3.869327e-16,792.9768
422.0,3.785982e-16,792.97766
423.0,3.7045288e-16,792.9785
424.0,3.624932e-16,792.9793
425.0,3.5471397e-16,792.9801
426.0,3.4711145e-16,792.98083
427.0,3.3968046e-16,792.98157
428.0,3.3241782e-16,792.9823
429.0,3.2531912e-16,792.983
430.0,3.1838057e-16,792.98364
431.0,3.1159783e-16,792.9843
432.0,3.04968e-16,792.9849
433.0,2.9848684e-16,792.98553
434.0,2.9215093e-16,792.98615
435.0,2.8595708e-16,792.9867
436.0,2.799018e-16,792.9873
437.0,2.7398146e-16,792.9878
438.0,2.681934e-16,792.98834
439.0,2.6253432e-16,792.98883
440.0,2.5700097e-16,792.9894
441.0,2.5159057e-16,792.9898
442.0,2.4630043e-16,792.9903
443.0,2.4112733e-16,792.9907
444.0,2.3606888e-16,792.9912
445.0,2.3112218e-16,792.99164
446.0,2.2628483e-16,792.992
447.0,2.2155421e-16,792.99243
448.0,2.1692753e-16,792.9928
449.0,2.1240305e-16,792.99316
450.0,2.0797788e-16,792.9935
451.0,2.0364723e-16,792.9939
452.0,1.99414e-16,792.99426
453.0,1.9527377e-16,792.99457
454.0,1.9122393e-16,792.9949
455.0,1.8726276e-16,792.99524
456.0,1.8338783e-16,792.99554
457.0,1.7959761e-16,792.9958
458.0,1.7588977e-16,792.9961
459.0,1.7226277e-16,792.9964
460.0,1.6871433e-16,792.99664
461.0,1.6524314e-16,792.9969
462.0,1.6184718e-16,792.99713
463.0,1.5852482e-16,792.9974
464.0,1.5527424e-16,792.9976
465.0,1.5209398e-16,792.99786
466.0,1.489824e-16,792.9981
467.0,1.459381e-16,792.9983
468.0,1.429591e-16,792.99854
469.0,1.400444e-16,792.9987
470.0,1.3719235e-16,792.9989
471.0,1.3440171e-16,792.99915
472.0,1.3167069e-16,792.9993
473.0,1.2899847e-16,792.9995
474.0,1.2638342e-16,792.99963
475.0,1.2382441e-16,792.9998
476.0,1.2131983e-16,793.0
477.0,1.1886902e-16,793.0002
478.0,1.1647043e-16,793.0003
479.0,1.1412297e-16,793.0005
480.0,1.1182534e-16,793.0006
481.0,1.0957682e-16,793.00073
482.0,1.07376044e-16,793.0009
483.0,1.05221986e-16,793.00104
484.0,1.0311356e-16,793.00116
485.0,1.0104994e-16,793.0013
486.0,9.902992e-17,793.0014
487.0,9.7052744e-17,793.0015
488.0,9.511723e-17,793.00165
489.0,9.322273e-17,793.0018
490.0,9.136812e-17,793.00183
491.0,8.9552664e-17,793.00195
492.0,8.777534e-17,793.0021
493.0,8.6035565e-17,793.00214
494.0,8.433232e-17,793.00226
495.0,8.2664864e-17,793.0024
496.0,8.103228e-17,793.00244
497.0,7.94341e-17,793.0025
498.0,7.786936e-17,793.0026
499.0,7.633731e-17,793.0027
500.0,7.483741e-17,793.00275
501.0,7.336875e-17,793.00287
502.0,7.1930845e-17,793.0029
503.0,7.05229e-17,793.003
504.0,6.914429e-17,793.00305
505.0,6.779438e-17,793.0032
506.0,6.6472605e-17,793.00323
507.0,6.5178246e-17,793.0033
508.0,6.391087e-17,793.00336
509.0,6.266975e-17,793.0034
510.0,6.145439e-17,793.0035
511.0,6.0264164e-17,793.00354
512.0,5.9098614e-17,793.0036
513.0,5.795723e-17,793.0036
514.0,5.683937e-17,793.00366
515.0,5.574464e-17,793.0037
516.0,5.4672496e-17,793.0038
517.0,5.362245e-17,793.00385
518.0,5.2594072e-17,793.0039
519.0,5.158676e-17,793.0039
520.0,5.0600263e-17,793.00397
521.0,4.963407e-17,793.004
522.0,4.868767e-17,793.004
523.0,4.7760638e-17,793.0041
524.0,4.6852675e-17,793.00415
525.0,4.596337e-17,793.00415
526.0,4.5092166e-17,793.0042
527.0,4.423881e-17,793.0042
528.0,4.34029e-17,793.0043
529.0,4.2584082e-17,793.00433
530.0,4.1781968e-17,793.00433
531.0,4.0996163e-17,793.0044
532.0,4.0226435e-17,793.0044
533.0,3.9472328e-17,793.00446
534.0,3.873359e-17,793.00446
535.0,3.8009783e-17,793.0045
536.0,3.730075e-17,793.0045
537.0,3.6606087e-17,793.0045
538.0,3.59255e-17,793.0046
539.0,3.52587e-17,793.0046
540.0,3.460538e-17,793.00464
541.0,3.3965307e-17,793.00464
542.0,3.3338165e-17,793.00464
543.0,3.2723616e-17,793.0047
544.0,3.2121518e-17,793.0047
545.0,3.153159e-17,793.0047
546.0,3.0953522e-17,793.00476
547.0,3.0387032e-17,793.00476
548.0,2.983197e-17,793.00476
549.0,2.9288073e-17,793.0048
550.0,2.8755094e-17,793.0048
551.0,2.8232776e-17,793.0048
552.0,2.7720943e-17,793.0049
553.0,2.7219359e-17,793.0049
554.0,2.6727832e-17,793.0049
555.0,2.6246102e-17,793.0049
556.0,2.5773992e-17,793.00494
557.0,2.5311307e-17,793.00494
558.0,2.4857861e-17,793.00494
559.0,2.4413425e-17,793.00494
560.0,2.3977852e-17,793.005
561.0,2.3550945e-17,793.005
562.0,2.313254e-17,793.005
563.0,2.2722398e-17,793.005
564.0,2.2320408e-17,793.005
565.0,2.1926388e-17,793.00507
566.0,2.1540187e-17,793.00507
567.0,2.1161586e-17,793.00507
568.0,2.0790505e-17,793.00507
569.0,2.0426754e-17,793.00507
570.0,2.0070174e-17,793.00507
571.0,1.9720593e-17,793.0051
572.0,1.9377927e-17,793.0051
573.0,1.9042005e-17,793.0051
574.0,1.87127e-17,793.0051
575.0,1.8389821e-17,793.0051
576.0,1.8073316e-17,793.0051
577.0,1.7763006e-17,793.0051
578.0,1.745877e-17,793.0052
579.0,1.7160492e-17,793.0052
580.0,1.6868042e-17,793.0052
581.0,1.6581307e-17,793.0052
582.0,1.6300165e-17,793.0052
583.0,1.6024503e-17,793.0052
584.0,1.5754226e-17,793.0052
585.0,1.548919e-17,793.0052
586.0,1.522932e-17,793.00525
587.0,1.4974482e-17,793.00525
588.0,1.4724592e-17,793.00525
589.0,1.4479542e-17,793.00525
590.0,1.4239259e-17,793.00525
591.0,1.4003594e-17,793.00525
592.0,1.377249e-17,793.00525
593.0,1.354586e-17,793.00525
594.0,1.33236e-17,793.00525
595.0,1.3105608e-17,793.00525
596.0,1.2891823e-17,793.00525
597.0,1.2682139e-17,793.00525
598.0,1.2476487e-17,793.0053
599.0,1.2274773e-17,793.0053
600.0,1.2076933e-17,793.0053
601.0,1.18828705e-17,793.0053
602.0,1.169253e-17,793.0053
603.0,1.1505812e-17,793.0053
604.0,1.1322659e-17,793.0053
605.0,1.1143001e-17,793.0053
606.0,1.096676e-17,793.0053
607.0,1.0793868e-17,793.0053
608.0,1.06242664e-17,793.0053
609.0,1.0457874e-17,793.0053
610.0,1.0294643e-17,793.0053
611.0,1.0134485e-17,793.0053
612.0,9.977365e-18,793.0053
613.0,9.823217e-18,793.0053
614.0,9.671967e-18,793.0053
615.0,9.523561e-18,793.0053
616.0,9.377954e-18,793.0054
617.0,9.235088e-18,793.0054
618.0,9.094899e-18,793.0054
619.0,8.9573296e-18,793.0054
620.0,8.822341e-18,793.0054
621.0,8.6898764e-18,793.0054
622.0,8.559887e-18,793.0054
623.0,8.432313e-18,793.0054
624.0,8.307115e-18,793.0054
625.0,8.1842565e-18,793.0054
626.0,8.063671e-18,793.0054
627.0,7.945315e-18,793.0054
628.0,7.829162e-18,793.0054
629.0,7.7151525e-18,793.0054
630.0,7.603255e-18,793.0054
631.0,7.4934085e-18,793.0054
632.0,7.385593e-18,793.0054
633.0,7.27976e-18,793.0054
634.0,7.175866e-18,793.0054
635.0,7.073882e-18,793.0054
636.0,6.973766e-18,793.0054
637.0,6.8754756e-18,793.0054
638.0,6.778977e-18,793.0054
639.0,6.6842455e-18,793.0054
640.0,6.5912344e-18,793.0054
641.0,6.499914e-18,793.0054
642.0,6.4102465e-18,793.0054
643.0,6.3222076e-18,793.0054
644.0,6.2357664e-18,793.0054
645.0,6.150878e-18,793.0054
646.0,6.06752e-18,793.0054
647.0,5.9856638e-18,793.0054
648.0,5.9052825e-18,793.0054
649.0,5.826339e-18,793.0054
650.0,5.7488072e-18,793.0054
651.0,5.6726657e-18,793.0054
652.0,5.597879e-18,793.0054
653.0,5.52443e-18,793.0054
654.0,5.4522795e-18,793.00543
655.0,5.381418e-18,793.00543
656.0,5.311813e-18,793.00543
657.0,5.2434367e-18,793.00543
658.0,5.176262e-18,793.00543
659.0,5.110278e-18,793.00543
660.0,5.0454527e-18,793.00543
661.0,4.981768e-18,793.00543
662.0,4.9191955e-18,793.00543
663.0,4.8577236e-18,793.00543
664.0,4.79732e-18,793.00543
665.0,4.737972e-18,793.00543
666.0,4.6796544e-18,793.00543
667.0,4.6223498e-18,793.00543
668.0,4.5660403e-18,793.00543
669.0,4.5107003e-18,793.00543
670.0,4.4563144e-18,793.00543
671.0,4.40287e-18,793.00543
672.0,4.35034e-18,793.00543
673.0,4.298714e-18,793.00543
674.0,4.2479683e-18,793.00543
675.0,4.1980897e-18,793.00543
676.0,4.14906e-18,793.00543
677.0,4.100864e-18,793.00543
678.0,4.053484e-18,793.00543
679.0,4.0069113e-18,793.00543
680.0,3.9611227e-18,793.00543
681.0,3.9161063e-18,793.00543
682.0,3.871845e-18,793.00543
683.0,3.8283246e-18,793.00543
684.0,3.7855362e-18,793.00543
685.0,3.7434592e-18,793.00543
686.0,3.702083e-18,793.00543
687.0,3.661394e-18,793.00543
688.0,3.621383e-18,793.00543
689.0,3.5820295e-18,793.00543
690.0,3.5433233e-18,793.00543
691.0,3.5052585e-18,793.00543
692.0,3.4678166e-18,793.00543
693.0,3.4309878e-18,793.00543
694.0,3.3947575e-18,793.00543
695.0,3.3591211e-18,793.00543
696.0,3.3240635e-18,793.00543
697.0,3.2895712e-18,793.00543
698.0,3.2556363e-18,793.00543
699.0,3.2222504e-18,793.00543
700.0,3.1893988e-18,793.00543
701.0,3.157075e-18,793.00543
702.0,3.1252666e-18,793.00543
703.0,3.093967e-18,793.00543
704.0,3.0631633e-18,793.00543
705.0,3.032849e-18,793.00543
706.0,3.0030112e-18,793.00543
707.0,2.9736465e-18,793.00543
708.0,2.9447404e-18,793.00543
709.0,2.916289e-18,793.00543
710.0,2.8882814e-18,793.00543
711.0,2.8607103e-18,793.00543
712.0,2.8335663e-18,793.00543
713.0,2.8068436e-18,793.00543
714.0,2.7805316e-18,793.00543
715.0,2.7546258e-18,793.00543
716.0,2.7291178e-18,793.00543
717.0,2.704e-18,793.00543
718.0,2.679263e-18,793.00543
719.0,2.6549024e-18,793.00543
720.0,2.630912e-18,793.00543
721.0,2.6072816e-18,793.00543
722.0,2.584008e-18,793.00543
723.0,2.5610844e-18,793.00543
724.0,2.5385009e-18,793.00543
725.0,2.5162557e-18,793.00543
726.0,2.4943394e-18,793.00543
727.0,2.472748e-18,793.00543
728.0,2.4514763e-18,793.00543
729.0,2.430516e-18,793.00543
730.0,2.4098613e-18,793.00543
731.0,2.3895089e-18,793.00543
732.0,2.3694533e-18,793.00543
733.0,2.3496878e-18,793.00543
734.0,2.3302065e-18,793.00543
735.0,2.311006e-18,793.00543
736.0,2.2920821e-18,793.00543
737.0,2.2734263e-18,793.00543
738.0,2.2550379e-18,793.00543
739.0,2.236908e-18,793.00543
740.0,2.2190352e-18,793.00543
741.0,2.2014136e-18,793.00543
742.0,2.1840387e-18,793.00543
743.0,2.1669067e-18,793.00543
744.0,2.1500134e-18,793.00543
745.0,2.1333542e-18,793.00543
746.0,2.116924e-18,793.00543
747.0,2.1007197e-18,793.00543
748.0,2.0847369e-18,793.00543
749.0,2.068974e-18,793.00543
750.0,2.0534227e-18,793.00543
751.0,2.0380833e-18,793.00543
752.0,2.0229492e-18,793.00543
753.0,2.0080198e-18,793.00543
754.0,1.9932877e-18,793.00543
755.0,1.978753e-18,793.00543
756.0,1.964411e-18,793.00543
757.0,1.9502586e-18,793.00543
758.0,1.9362908e-18,793.00543
759.0,1.922506e-18,793.00543
760.0,1.9089014e-18,793.00543
761.0,1.8954734e-18,793.00543
762.0,1.8822185e-18,793.00543
763.0,1.8691343e-18,793.00543
764.0,1.8562175e-18,793.00543
765.0,1.8434638e-18,793.00543
766.0,1.8308737e-18,793.00543
767.0,1.8184428e-18,793.00543
768.0,1.8061675e-18,793.00543
769.0,1.7940468e-18,793.00543
770.0,1.7820767e-18,793.00543
771.0,1.7702544e-18,793.00543
772.0,1.7585796e-18,793.00543
773.0,1.7470468e-18,793.00543
774.0,1.735657e-18,793.00543
775.0,1.7244037e-18,793.00543
776.0,1.7132879e-18,793.00543
777.0,1.7023059e-18,793.00543
778.0,1.6914566e-18,793.00543
779.0,1.6807369e-18,793.00543
780.0,1.6701445e-18,793.00543
781.0,1.6596774e-18,793.00543
782.0,1.6493347e-18,793.00543
783.0,1.6391115e-18,793.00543
784.0,1.6290096e-18,793.00543
785.0,1.6190243e-18,793.00543
786.0,1.6091544e-18,793.00543
787.0,1.5993979e-18,793.00543
788.0,1.5897528e-18,793.00543
789.0,1.580219e-18,793.00543
790.0,1.5707921e-18,793.00543
791.0,1.5614712e-18,793.00543
792.0,1.5522556e-18,793.00543
793.0,1.5431434e-18,793.00543
794.0,1.5341315e-18,793.00543
795.0,1.5252201e-18,793.00543
796.0,1.516407e-18,793.00543
